Project_ID,Industry,AI_Use_Case,Model_Type,Monthly_Cost,Annual_Benefit,Accuracy,Latency_ms,Data_Drift,Compliance_Risk,Model_Downtime,User_Adoption,Annual_Cost,ROI_Percent,Governance_Risk_Score,Performance_Score,Risk_Category,ROI_Category,Business_Priority_Score,Business_Priority,AI_Alert,Management_Insight
AI-0310,Logistics,Fraud Detection,NLP,66440,105774,0.889,306.96,0.298,0.498,11.34,0.647,797280,-86.73,50.25,63.28,Medium,Negative ROI,37.07,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0311,Retail,Recommendation,Computer Vision,49199,420479,0.859,59.34,0.29,0.263,9.6,0.514,590388,-28.78,36.54,66.95,Medium,Negative ROI,42.47,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0312,Telecom,Customer Support,Computer Vision,66035,408518,0.909,330.48,0.132,0.724,1.8,0.949,792420,-48.45,39.54,77.92,Medium,Negative ROI,45.41,Review,Negative ROI,Financial review required due to negative ROI.
AI-0313,Banking,Demand Forecasting,Regression,13210,218522,0.824,319.99,0.078,0.19,7.25,0.712,158520,37.85,22.97,71.94,Low,Low ROI,54.91,Monitor,Healthy,AI project is performing within acceptable business and governance limits.
AI-0314,Manufacturing,Demand Forecasting,Classification,49363,240357,0.889,326.41,0.252,0.892,10.28,0.585,592356,-59.42,64.83,63.76,Medium,Negative ROI,32.87,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0315,Banking,Customer Support,Regression,83279,432672,0.968,167.43,0.215,0.431,11.69,0.756,999348,-56.7,45.33,77.75,Medium,Negative ROI,43.61,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0316,Manufacturing,Document Intelligence,NLP,65348,373262,0.778,432.65,0.206,0.198,0.3,0.838,784176,-52.4,15.59,62.38,Low,Negative ROI,47.16,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0317,Banking,Demand Forecasting,Computer Vision,60284,85942,0.891,480.55,0.268,0.438,13.36,0.973,723408,-88.12,50.02,66.19,Medium,Negative ROI,38.16,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0318,Logistics,Predictive Maintenance,Regression,77124,33689,0.812,124.5,0.207,0.409,8.54,0.65,925488,-96.36,38.85,69.52,Medium,Negative ROI,42.68,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0319,Telecom,Fraud Detection,Classification,73847,446150,0.879,62.31,0.085,0.429,12.18,0.378,886164,-49.65,42.16,75.39,Medium,Negative ROI,43.74,Review,Negative ROI | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0320,Manufacturing,Predictive Maintenance,Regression,27432,53276,0.909,113.38,0.208,0.586,12.12,0.609,329184,-83.82,52.81,73.83,Medium,Negative ROI,40.0,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0321,Retail,Demand Forecasting,Recommendation,69089,121968,0.665,413.87,0.092,0.521,2.85,0.635,829068,-85.29,30.96,58.93,Low,Negative ROI,41.34,Review,Negative ROI | Low AI Performance,Financial review required due to negative ROI.
AI-0322,Banking,Recommendation,Classification,60398,433089,0.87,344.79,0.228,0.15,1.65,0.928,724776,-40.25,16.34,70.32,Low,Negative ROI,49.71,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0323,Banking,Fraud Detection,NLP,8321,295194,0.727,325.3,0.186,0.066,10.82,0.576,99852,195.63,26.58,58.81,Low,High ROI,76.84,Strategic,Low AI Performance | High Downtime,Model performance optimization is recommended.
AI-0324,Manufacturing,Fraud Detection,Computer Vision,86348,86216,0.878,212.86,0.023,0.729,2.35,0.967,1036176,-91.68,37.41,85.7,Medium,Negative ROI,48.77,Review,Negative ROI,Financial review required due to negative ROI.
AI-0325,Retail,Customer Support,Regression,42383,235516,0.809,297.36,0.154,0.56,12.75,0.64,508596,-53.69,51.07,66.63,Medium,Negative ROI,38.0,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0326,Retail,Customer Support,Classification,83682,366184,0.913,167.78,0.103,0.359,10.89,0.982,1004184,-63.53,37.4,85.11,Medium,Negative ROI,48.57,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0327,Logistics,Recommendation,Recommendation,84190,41644,0.692,249.06,0.099,0.808,12.63,0.306,1010280,-95.88,60.38,58.3,Medium,Negative ROI,32.29,Review,Negative ROI | Low AI Performance | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0328,Logistics,Document Intelligence,Classification,57893,82021,0.863,400.67,0.181,0.388,4.49,0.929,694716,-88.19,30.37,70.66,Low,Negative ROI,45.62,Review,Negative ROI,Financial review required due to negative ROI.
AI-0329,Logistics,Fraud Detection,Recommendation,40820,188197,0.745,491.0,0.097,0.796,4.75,0.952,489840,-61.58,46.65,66.71,Medium,Negative ROI,39.35,Review,Negative ROI,Financial review required due to negative ROI.
AI-0330,Logistics,Recommendation,NLP,71262,480115,0.94,467.59,0.233,0.306,10.07,0.973,855144,-43.86,37.54,70.78,Medium,Negative ROI,43.51,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0331,Logistics,Customer Support,Computer Vision,8760,62291,0.966,468.26,0.021,0.073,0.47,0.309,105120,-40.74,4.7,69.38,Low,Negative ROI,52.87,Monitor,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0332,Logistics,Customer Support,NLP,27190,448276,0.989,213.07,0.198,0.933,10.9,0.42,326280,37.39,66.09,71.56,High,Low ROI,41.76,Review,High Governance Risk | High Downtime | Low User Adoption,Governance review required before further scaling.
AI-0333,Telecom,Fraud Detection,Regression,72411,414754,0.921,245.02,0.243,0.395,12.54,0.758,868932,-52.27,45.96,71.71,Medium,Negative ROI,41.31,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0334,Retail,Predictive Maintenance,Classification,28377,449392,0.906,358.7,0.202,0.793,6.23,0.318,340524,31.97,52.13,60.8,Medium,Low ROI,41.24,Review,High Data Drift | Low User Adoption,Data monitoring and model retraining should be considered.
AI-0335,Logistics,Demand Forecasting,Recommendation,51737,323664,0.723,462.65,0.149,0.279,11.47,0.345,620844,-47.87,36.14,51.72,Medium,Negative ROI,37.26,Review,Negative ROI | Low AI Performance | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0336,Retail,Customer Support,Recommendation,74569,45675,0.764,88.16,0.285,0.646,2.62,0.455,894828,-94.9,41.99,60.41,Medium,Negative ROI,38.55,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0337,Retail,Document Intelligence,Classification,43211,169359,0.808,166.04,0.09,0.873,4.83,0.659,518532,-67.34,50.04,74.1,Medium,Negative ROI,40.92,Review,Negative ROI,Financial review required due to negative ROI.
AI-0338,Healthcare,Document Intelligence,Classification,87909,282318,0.913,86.84,0.006,0.042,14.61,0.682,1054908,-73.24,26.42,86.38,Low,Negative ROI,52.31,Monitor,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0339,Telecom,Customer Support,Regression,8744,112268,0.961,313.76,0.13,0.831,14.79,0.324,104928,7.0,65.94,68.62,High,Low ROI,35.46,Review,High Governance Risk | High Downtime | Low User Adoption,Governance review required before further scaling.
AI-0340,Logistics,Predictive Maintenance,NLP,29995,317142,0.714,167.02,0.01,0.571,7.69,0.419,359940,-11.89,38.81,68.57,Medium,Negative ROI,42.36,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0341,Banking,Predictive Maintenance,Recommendation,21977,204384,0.964,176.53,0.286,0.607,14.01,0.65,263724,-22.5,59.24,71.6,Medium,Negative ROI,37.29,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0342,Manufacturing,Recommendation,Regression,39542,425328,0.887,54.04,0.063,0.523,7.84,0.716,474504,-10.36,38.49,83.9,Medium,Negative ROI,47.82,Review,Negative ROI,Financial review required due to negative ROI.
AI-0343,Banking,Document Intelligence,NLP,15651,125410,0.858,187.9,0.237,0.874,4.37,0.404,187812,-33.23,53.72,63.49,Medium,Negative ROI,36.11,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0344,Telecom,Recommendation,Regression,83931,357369,0.718,434.0,0.232,0.043,4.0,0.579,1007172,-64.52,15.56,52.86,Low,Negative ROI,43.83,Review,Negative ROI | Low AI Performance | High Data Drift,Financial review required due to negative ROI.
AI-0345,Manufacturing,Document Intelligence,Recommendation,21715,326958,0.669,131.87,0.065,0.261,13.94,0.933,260580,25.47,36.93,74.9,Medium,Low ROI,49.59,Review,High Downtime,Project requires management monitoring.
AI-0346,Telecom,Demand Forecasting,Classification,49409,367235,0.843,353.69,0.186,0.876,2.59,0.999,592908,-38.06,49.32,72.22,Medium,Negative ROI,40.48,Review,Negative ROI,Financial review required due to negative ROI.
AI-0347,Retail,Demand Forecasting,Classification,29306,332863,0.872,322.22,0.014,0.752,8.69,0.991,351672,-5.35,48.74,83.05,Medium,Negative ROI,44.45,Review,Negative ROI,Financial review required due to negative ROI.
AI-0348,Manufacturing,Fraud Detection,NLP,24086,149887,0.722,434.47,0.145,0.018,8.33,0.917,289032,-48.14,19.04,64.16,Low,Negative ROI,46.74,Review,Negative ROI,Financial review required due to negative ROI.
AI-0349,Retail,Recommendation,Computer Vision,19376,316063,0.839,83.5,0.004,0.517,11.09,0.576,232512,35.93,41.87,80.76,Medium,Low ROI,51.99,Monitor,High Downtime,Project requires management monitoring.
AI-0350,Banking,Customer Support,NLP,66350,355299,0.941,489.24,0.276,0.53,7.49,0.781,796200,-55.38,44.61,64.19,Medium,Negative ROI,39.08,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0351,Banking,Recommendation,Computer Vision,76425,353713,0.934,299.66,0.293,0.401,4.08,0.592,917100,-61.43,33.64,64.9,Low,Negative ROI,42.62,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0352,Manufacturing,Customer Support,Regression,41636,323472,0.965,497.83,0.067,0.297,2.54,0.754,499632,-35.26,19.61,75.05,Low,Negative ROI,50.38,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0353,Manufacturing,Predictive Maintenance,Regression,91120,221554,0.774,457.53,0.062,0.682,9.31,0.517,1093440,-79.74,48.07,62.21,Medium,Negative ROI,37.35,Review,Negative ROI,Financial review required due to negative ROI.
AI-0354,Logistics,Recommendation,Recommendation,56649,306762,0.758,126.33,0.226,0.208,10.78,0.724,679788,-54.87,34.11,67.29,Low,Negative ROI,43.32,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0355,Telecom,Predictive Maintenance,Computer Vision,39610,54675,0.905,46.96,0.076,0.799,8.54,0.667,475320,-88.5,52.47,83.38,Medium,Negative ROI,43.44,Review,Negative ROI,Financial review required due to negative ROI.
AI-0356,Logistics,Demand Forecasting,Recommendation,15058,301063,0.797,142.71,0.269,0.803,11.08,0.317,180696,66.61,62.67,58.46,Medium,Healthy ROI,43.32,Review,Low AI Performance | High Data Drift | High Downtime | Low User Adoption,Model performance optimization is recommended.
AI-0357,Telecom,Demand Forecasting,Classification,79637,286317,0.68,273.23,0.172,0.415,2.12,0.853,955644,-70.04,27.37,64.26,Low,Negative ROI,44.28,Review,Negative ROI,Financial review required due to negative ROI.
AI-0358,Logistics,Fraud Detection,Computer Vision,83033,391513,0.746,102.37,0.105,0.284,13.24,0.308,996396,-60.71,38.0,65.14,Medium,Negative ROI,41.4,Review,Negative ROI | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0359,Retail,Recommendation,NLP,75194,308544,0.792,100.38,0.25,0.284,8.74,0.505,902328,-65.81,34.85,64.19,Low,Negative ROI,42.01,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0360,Manufacturing,Predictive Maintenance,Classification,81917,201517,0.749,242.04,0.148,0.482,1.9,0.304,983004,-79.5,29.3,58.87,Low,Negative ROI,41.81,Review,Negative ROI | Low AI Performance | Low User Adoption,Financial review required due to negative ROI.
AI-0361,Banking,Customer Support,Classification,69200,90305,0.763,35.97,0.273,0.72,6.93,0.563,830400,-89.13,52.14,64.68,Medium,Negative ROI,37.0,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0362,Telecom,Demand Forecasting,NLP,51619,188636,0.75,78.51,0.278,0.359,12.67,0.344,619428,-69.55,45.61,58.12,Medium,Negative ROI,36.66,Review,Negative ROI | Low AI Performance | High Data Drift | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0363,Telecom,Demand Forecasting,Classification,22154,459030,0.664,219.61,0.05,0.61,13.46,0.939,265848,72.67,51.38,72.89,Medium,Healthy ROI,52.81,Monitor,High Downtime,Project requires management monitoring.
AI-0364,Banking,Customer Support,Computer Vision,24539,492963,0.867,50.3,0.001,0.382,3.97,0.591,294468,67.41,23.84,83.61,Low,Healthy ROI,63.91,Monitor,Healthy,AI project is performing within acceptable business and governance limits.
AI-0365,Logistics,Predictive Maintenance,Recommendation,65058,108791,0.853,210.44,0.295,0.305,10.67,0.622,780696,-86.06,40.36,64.03,Medium,Negative ROI,40.3,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0366,Telecom,Predictive Maintenance,Classification,67068,179034,0.872,247.52,0.272,0.025,1.5,0.545,804816,-77.75,11.78,63.47,Low,Negative ROI,48.68,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0367,Retail,Recommendation,Computer Vision,82313,498108,0.715,236.61,0.017,0.004,0.5,0.739,987756,-49.57,1.52,72.58,Low,Negative ROI,54.95,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0368,Manufacturing,Recommendation,Regression,35373,499058,0.751,437.2,0.25,0.227,8.41,0.849,424476,17.57,31.73,58.91,Low,Low ROI,44.17,Review,Low AI Performance | High Data Drift,Model performance optimization is recommended.
AI-0369,Banking,Document Intelligence,Computer Vision,38154,90533,0.861,274.43,0.137,0.406,10.42,0.754,457848,-80.23,39.75,73.05,Medium,Negative ROI,43.64,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0370,Manufacturing,Document Intelligence,Recommendation,11031,207256,0.854,244.63,0.078,0.851,11.94,0.824,132372,56.57,60.54,77.94,Medium,Healthy ROI,49.02,Review,High Downtime,Project requires management monitoring.
AI-0371,Telecom,Fraud Detection,Computer Vision,98533,496128,0.822,217.14,0.264,0.798,5.1,0.934,1182396,-58.04,52.33,70.07,Medium,Negative ROI,38.83,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0372,Telecom,Demand Forecasting,NLP,76975,385735,0.769,412.46,0.059,0.267,0.1,0.904,923700,-58.24,13.95,71.21,Low,Negative ROI,50.74,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0373,Banking,Recommendation,Recommendation,27785,161650,0.96,449.63,0.284,0.245,7.19,0.772,333420,-51.52,31.53,65.75,Low,Negative ROI,43.55,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0374,Retail,Predictive Maintenance,Regression,83928,151060,0.766,429.56,0.062,0.227,0.24,0.45,1007136,-85.0,12.48,61.31,Low,Negative ROI,47.71,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0375,Healthcare,Customer Support,NLP,33669,169696,0.805,343.3,0.184,0.339,1.38,0.746,404028,-58.0,23.08,65.67,Low,Negative ROI,46.06,Review,Negative ROI,Financial review required due to negative ROI.
AI-0376,Banking,Predictive Maintenance,Computer Vision,99475,321338,0.881,85.93,0.067,0.498,4.9,0.654,1193700,-73.08,32.59,81.2,Low,Negative ROI,48.64,Review,Negative ROI,Financial review required due to negative ROI.
AI-0377,Healthcare,Demand Forecasting,Recommendation,7282,392047,0.835,152.9,0.164,0.439,6.56,0.802,87384,348.65,35.61,75.0,Medium,High ROI,80.57,Strategic,Healthy,AI project is performing within acceptable business and governance limits.
AI-0378,Logistics,Document Intelligence,Regression,39624,413605,0.768,42.11,0.205,0.218,4.19,0.883,475488,-13.01,22.94,74.55,Low,Negative ROI,49.21,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0379,Healthcare,Predictive Maintenance,NLP,53438,381447,0.798,466.8,0.057,0.13,8.73,0.82,641256,-40.52,22.11,69.45,Low,Negative ROI,47.67,Review,Negative ROI,Financial review required due to negative ROI.
AI-0380,Retail,Fraud Detection,Regression,94900,262188,0.92,337.18,0.156,0.013,0.83,0.893,1138800,-76.98,6.65,75.94,Low,Negative ROI,54.58,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0381,Logistics,Demand Forecasting,Computer Vision,72534,396047,0.745,378.25,0.141,0.154,2.17,0.345,870408,-54.5,14.78,55.75,Low,Negative ROI,45.08,Review,Negative ROI | Low AI Performance | Low User Adoption,Financial review required due to negative ROI.
AI-0382,Healthcare,Document Intelligence,Regression,36705,349535,0.698,169.55,0.021,0.705,10.43,0.322,440460,-20.64,49.74,65.2,Medium,Negative ROI,37.9,Review,Negative ROI | High Downtime | Low User Adoption,Financial review required due to negative ROI.
